time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.08214080311759751,-0.05365510584473047,11.981602875091273,6.209599895833442,6.2399403161153355,0.0,0.2328346715418319,-0.22876649527877843,2.670092744484052,-0.14289959809067004,-0.055203115458322655,0.0,446.95313376974445,448.081187993013,446.7535904812207,448.1237714800803
1.2600000000000007,0.09733126271407327,-0.06947044268247096,12.151891339880732,6.2009548737481275,6.23651985016506,0.0,0.2739376180973554,-0.2995241197209526,3.0052422801215912,-0.14656072255253821,-0.06088451505130053,0.0,512.4915384825043,512.0858008952644,514.5634519497183,514.2879111791763
1.3200000000000007,0.1149053982972929,-0.08945601326028245,12.33850776972594,6.19185521158553,6.23325166222498,0.0,0.31224555460341497,-0.36766473419825996,3.214608891301144,-0.16454045179422416,-0.044016021159145546,0.0,479.3929596402785,480.67118092293555,480.1703589695866,478.78430028637644
1.3800000000000008,0.13454751958063801,-0.11319038654761757,12.5316502054252,6.182343998175908,6.230761562874427,0.0,0.3427157464792153,-0.4243319819246078,3.223332204311359,-0.1486090026146609,-0.036896643411378875,0.0,418.6348481191573,419.252848024322,417.53772007380195,418.8995688426351
1.4400000000000008,0.15629903244631205,-0.1409512676594672,12.72977380992077,6.174335952449395,6.228555900699224,0.0,0.3825525187040592,-0.5019037237309336,3.380195909563056,-0.11348905321191487,-0.036491254263713704,0.0,465.9089782429241,465.9401194985135,464.58435667247824,467.31351590746726
1.5000000000000009,0.18038065890251465,-0.17332039901188562,12.93531583433587,6.1674310536030195,6.226275023956877,0.0,0.4203754015433666,-0.5777238691251039,3.4708086195439796,-0.11847052765271372,-0.04124919844492021,0.0,447.16596562971256,446.7775021223419,446.7345472641849,446.31637601005235
1.560000000000001,0.20668625902482293,-0.21019295201770724,13.144678061954437,6.160075858818271,6.224186407548693,0.0,0.4566774995380184,-0.652013628504115,3.5076887992158174,-0.1324341680908674,-0.024322568760537695,0.0,429.880198413174,431.31157605229834,430.74157008520893,429.54468660609007
1.620000000000001,0.23541950476233697,-0.25211248193120867,13.35981455560808,6.151702379578207,6.22307080570112,0.0,0.5012029256987948,-0.7461310345416442,3.662868510708624,-0.16021585872662208,-0.009073499074205928,0.0,468.29416442854193,469.47892407151653,468.25852117585936,466.074506118278
1.680000000000001,0.2664028637455278,-0.29889823926232784,13.576960384371851,6.142317642294181,6.22240087113831,0.0,0.5316314969504613,-0.8141349832473497,3.5754618722400813,-0.1497305131228267,-0.01571752087005185,0.0,390.5013074355137,389.88109160598646,388.6617590007702,389.6162745857386
1.740000000000001,0.2995515080967409,-0.35067024853876244,13.794177979989188,6.133437601733579,6.2212245419585255,0.0,0.5734039439212708,-0.9124506074905687,3.664640595335035,-0.14475165112203572,-0.028808867483727775,0.0,449.4258286661066,448.36345765356344,448.73583387592555,449.1195173635091
1.8000000000000012,0.3352154794085209,-0.4084801782768876,14.016446010035866,6.125020491359285,6.219641791631805,0.0,0.6155353817989375,-1.0153477737541468,3.7438218421035536,-0.13259347672540803,-0.021916330516514447,0.0,446.4136658948917,446.975618455535,446.4141099777128,447.3868805159787
1.8600000000000012,0.3734526405770504,-0.47266962455289613,14.243676099888406,6.117572326464678,6.218293658429742,0.0,0.6591427692735363,-1.1250162801725152,3.8300108475305645,-0.11108949339823919,-0.023597430454249578,0.0,449.0809649310343,448.94455180628825,450.15698943319717,451.8797907203883
1.9200000000000013,0.41430990138475277,-0.5435285178985504,14.475698863106375,6.110980958361495,6.216947712052583,0.0,0.7028754569000396,-1.2375521133736889,3.9036198682310355,-0.10749897274993837,-0.020198947331971757,0.0,446.6978798617303,446.9749245136182,447.22247844331105,447.504278683699
1.9800000000000013,0.4579488105755748,-0.6216178853898189,14.714084569578636,6.104387650579401,6.216331007850538,0.0,0.7518031894162392,-1.3660403616880241,4.041846418994043,-0.11515085838469531,0.0044850312897806235,0.0,467.3559840083471,469.2761834051199,468.2965011375505,467.690828821917
2.0400000000000014,0.5042325109374276,-0.7067690668336789,14.956361542319712,6.097668940750417,6.217010759107588,0.0,0.7909307436485032,-1.472926105305577,4.03387798318375,-0.10629300018188255,0.022356029005947273,0.0,422.84571466359057,424.3825204520124,421.9876109683647,422.73973714410124
2.1000000000000014,0.5530798725505197,-0.7991094513341747,15.20161291592115,6.0913215285842455,6.218816110936821,0.0,0.8371030795365099,-1.6056719637513572,4.140544133729734,-0.10480392778044681,0.04225397172060746,0.0,459.1180646564311,460.6944553496423,460.7930230888761,460.9013765074675
2.1600000000000015,0.6047212124266343,-0.899757015011752,15.45428848899487,6.08515485540638,6.221537280449379,0.0,0.8839310879063687,-1.7498208888525286,4.281195284150896,-0.0990088312755099,0.05092256519548669,0.0,471.5508689843359,472.2211449570404,472.04896143367915,472.4874730531527
2.2200000000000015,0.6593327167758688,-1.0099256558826577,15.719008186770285,6.07958822205064,6.225175600317042,0.0,0.9359307175429067,-1.9229850248890814,4.5414816880647155,-0.08257312050281013,0.07516611297305131,0.0,507.5209102749338,509.26012639692465,508.0506037325559,509.22155834058714
2.2800000000000016,0.716557457507511,-1.129198946020946,15.992423965219581,6.075146337314312,6.229744155200622,0.0,0.9711059295767392,-2.0532096652642964,4.5720521067977575,-0.0608785011676531,0.07802623283986773,0.0,441.65102361391615,441.89149900952964,441.2445361873283,443.02762809341743
2.3400000000000016,0.7759115287911575,-1.2568039759824703,16.26969392476359,6.070973791264443,6.234660419321296,0.0,1.006818525143711,-2.20061092800709,4.669665085193989,-0.09890838455216004,0.0887906127123885,0.0,464.10946352000815,464.95875019634144,464.6376168227287,461.6420394807667
2.4000000000000017,0.8372052693007026,-1.3929406245422247,16.550875926293198,6.065240469324259,6.240134107452366,0.0,1.035766040252135,-2.337802529262717,4.702678281160232,-0.08957932024192235,0.09570182912243022,0.0,444.33772579796977,444.9109885765748,444.62092089310335,445.3768798007214
2.4600000000000017,0.9001818787293042,-1.5377108229519145,16.835303601976303,6.059612394402265,6.245789790528892,0.0,1.0628417224045232,-2.4883586947227103,4.777649955257095,-0.10396174050406448,0.09121495514357429,0.0,458.8062515615143,458.45705573073326,459.893862615693,458.74583730735003
2.520000000000002,0.9646281480472124,-1.6914153681449347,17.123220402146686,6.05400603449039,6.25126371593031,0.0,1.084812709544549,-2.63565409593789,4.819105285737283,-0.07801699546088442,0.09126631337434478,0.0,449.0936746488587,449.1047346309975,449.179554359377,451.2713571693739
2.580000000000002,1.0301912142251566,-1.853395456622617,17.41071473885278,6.049784479539371,6.256703363990827,0.0,1.100165273484537,-2.76412497644726,4.764052426961293,-0.058292934062823785,0.08942232357304303,0.0,417.92683221740316,417.77350929488637,418.6368352956033,420.345608812754
